timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flow_duration_ms,packets_per_sec,bytes_per_sec,ttl,tcp_flags,window_size,entropy_score,burst_rate,variance_inter_arrival,avg_packet_interval_ms,flow_entropy,packet_loss_rate,slice_id,edge_node_id,device_density,mobility_speed_kmph,latency_ms,beamforming_signal_strength,terahertz_band_ghz,qos_priority,anomaly_score,rl_action,mitigation_state,reward_score,attack_probability,label,attack_type
2026-05-25 11:25:00.338968,144.91.181.178,124.31.119.92,51164,8080,UDP,726,82.13,3769.75,1093228.08,85,PSH,37214,0.955,0.6541,0.6366,2.6246,0.6162,0.027,mMTC,EDGE_6,3307,59.68,9.31,66.27,198.76,High,0.4845,Throttle,Active,-0.4654,0.1159,1,SYN_Flood
2026-05-25 11:25:01.338968,34.149.243.58,158.94.134.91,11598,53,TCP,1019,19.95,6550.22,2665940.37,116,RST,40836,0.9059,0.9016,0.5486,1.5959,0.8863,0.0135,mMTC,EDGE_20,3842,90.71,13.93,82.87,243.06,Low,0.7834,Allow,Active,0.2308,0.3183,9,Slice_Attack
2026-05-25 11:25:02.338968,67.235.243.217,144.207.197.223,34936,8080,UDP,274,106.31,6181.94,785106.63,112,PSH,17874,0.9143,0.7363,0.5054,3.2062,0.8048,0.0246,eMBB,EDGE_9,1389,72.7,10.9,73.46,207.73,Low,0.1818,Block,Active,-0.7998,0.9854,9,Slice_Attack
2026-05-25 11:25:03.338968,56.65.20.140,83.108.39.180,21505,8080,ICMP,538,97.85,2606.69,328442.34,91,ACK,33929,0.8385,0.6144,0.5484,2.0625,0.4078,0.0102,eMBB,EDGE_12,1060,60.03,10.54,65.73,236.98,Low,0.7154,Redirect,Active,-0.7423,0.231,1,SYN_Flood
2026-05-25 11:25:04.338968,27.194.17.128,189.80.86.118,11430,8080,ICMP,141,141.73,4197.63,512110.47,106,SYN,11674,0.8625,0.9537,0.3231,2.7766,0.4373,0.0149,URLLC,EDGE_2,3359,46.96,14.57,63.91,184.34,High,0.5646,Block,Idle,0.3876,0.8184,8,Adaptive_AI_DDoS
2026-05-25 11:25:05.338968,169.146.22.65,213.250.114.250,24197,8080,TCP,490,100.88,4000.3,1160086.15,118,FIN,36233,0.8835,0.3976,0.5269,4.0484,0.7085,0.0227,mMTC,EDGE_12,3663,77.17,15.81,71.03,202.71,High,0.0104,Redirect,Active,0.2715,0.6578,6,Slowloris
2026-05-25 11:25:06.338968,81.248.70.31,62.223.145.214,50792,22,TCP,399,72.07,3686.51,1507782.11,116,RST,65303,0.8346,0.7191,0.6818,2.3644,0.467,0.0212,eMBB,EDGE_6,2465,80.33,12.33,82.89,191.09,Low,0.6004,Block,Idle,0.7249,0.6253,2,UDP_Flood
2026-05-25 11:25:07.338968,105.219.191.172,121.57.147.210,40209,53,ICMP,1113,58.33,3772.2,1244826.24,118,SYN,34023,0.9034,0.5535,0.3546,1.8147,0.3823,0.0104,URLLC,EDGE_16,1457,106.5,7.42,61.55,124.83,High,0.5093,Throttle,Monitoring,0.1456,0.3726,8,Adaptive_AI_DDoS
2026-05-25 11:25:08.338968,84.126.248.239,156.35.38.153,39981,8080,UDP,1199,98.58,4212.03,1090916.96,69,ACK,50839,0.8653,0.7135,0.5517,1.0524,0.5314,0.0195,URLLC,EDGE_15,3821,49.81,15.37,72.42,135.41,Low,0.0475,Redirect,Monitoring,-0.7787,0.2448,6,Slowloris
2026-05-25 11:25:09.338968,120.218.151.152,94.31.45.117,41126,443,TCP,892,90.63,5384.75,1879278.94,119,ACK,35686,0.9531,0.6007,0.0045,1.3409,0.9604,0.0285,URLLC,EDGE_3,362,67.88,13.74,65.16,286.84,Low,0.1356,Redirect,Active,-0.217,0.3241,1,SYN_Flood
2026-05-25 11:25:10.338968,39.132.216.163,61.61.244.125,19351,53,TCP,1451,118.6,540.37,75111.44,90,ACK,27995,0.3646,0.5395,0.3742,1.0256,0.8913,0.0287,eMBB,EDGE_2,750,106.22,1.75,75.78,286.05,Low,0.0617,Allow,Idle,0.4619,0.2086,0,Normal
2026-05-25 11:25:11.338968,138.240.91.192,206.135.53.29,35350,8080,UDP,188,132.23,3902.46,971713.4,64,SYN,14565,0.9757,0.7364,0.4134,0.6707,0.3901,0.0227,URLLC,EDGE_1,3470,42.42,8.61,76.52,204.43,Medium,0.743,Throttle,Idle,-0.5711,0.1508,4,ICMP_Flood
2026-05-25 11:25:12.338968,59.143.225.184,85.23.254.204,54748,22,ICMP,803,128.89,678.9,103871.41,78,RST,7118,0.4004,0.5346,0.6812,1.6703,0.5845,0.019,URLLC,EDGE_18,4058,56.29,3.67,76.57,140.76,Medium,0.6712,Redirect,Idle,-0.5242,0.5832,0,Normal
2026-05-25 11:25:13.338968,29.53.25.243,117.117.25.116,34978,80,TCP,177,106.27,5238.07,570949.45,87,ACK,64775,0.9603,0.8931,0.4013,1.4183,0.5254,0.0096,URLLC,EDGE_10,3599,25.76,10.98,77.49,165.54,Low,0.4294,Redirect,Monitoring,0.0484,0.4613,9,Slice_Attack
2026-05-25 11:25:14.338968,28.154.23.6,159.150.208.235,16554,53,ICMP,73,142.43,5101.94,2081593.47,37,ACK,5299,0.883,0.6142,0.5993,2.7374,0.6509,0.0163,URLLC,EDGE_6,2010,32.85,17.8,73.26,150.86,Low,0.057,Allow,Active,-0.7356,0.2453,6,Slowloris
2026-05-25 11:25:15.338968,12.225.211.140,87.128.202.129,31983,80,TCP,444,199.4,3735.94,1199237.43,80,ACK,11466,0.8305,0.9127,0.5368,3.3003,0.5852,0.0213,mMTC,EDGE_11,4864,47.48,15.75,50.28,128.07,High,0.3722,Throttle,Active,-0.1224,0.1561,2,UDP_Flood
2026-05-25 11:25:16.338968,102.69.51.44,124.215.58.29,3448,22,ICMP,582,65.0,4390.05,1483837.36,49,ACK,39106,0.9735,0.5642,0.5034,3.516,0.5003,0.0129,mMTC,EDGE_2,2237,30.8,11.99,84.42,159.28,Low,0.1765,Allow,Monitoring,0.6145,0.4155,1,SYN_Flood
2026-05-25 11:25:17.338968,135.24.63.89,91.163.237.168,32104,22,TCP,1348,155.65,485.73,116574.32,120,RST,32616,0.4611,1.0156,0.2343,2.8157,0.3423,0.0038,eMBB,EDGE_13,966,65.48,3.23,66.44,130.83,Medium,0.6552,Allow,Active,0.2245,0.9305,0,Normal
2026-05-25 11:25:18.338968,93.49.172.30,7.14.218.219,23686,8080,ICMP,844,44.45,443.57,140167.15,65,PSH,42793,0.4301,0.8097,0.4555,1.1265,0.5831,0.0055,mMTC,EDGE_12,2702,40.32,3.42,69.2,287.24,High,0.0264,Allow,Monitoring,0.0475,0.8952,0,Normal
2026-05-25 11:25:19.338968,22.234.180.110,85.181.222.90,38835,443,ICMP,206,71.24,5630.73,1069837.83,84,PSH,11260,0.8314,0.8599,0.4063,1.2725,0.5176,0.023,mMTC,EDGE_1,3377,48.62,11.87,63.3,148.26,Medium,0.334,Block,Monitoring,0.6583,0.3474,2,UDP_Flood
2026-05-25 11:25:20.338968,108.168.54.163,223.39.28.219,14244,22,ICMP,1464,92.91,487.1,159282.42,74,FIN,40280,0.5013,0.578,0.5724,2.6125,0.6934,0.0289,mMTC,EDGE_3,4379,37.53,2.32,64.81,191.55,High,0.0478,Allow,Idle,-0.8755,0.2969,0,Normal
2026-05-25 11:25:21.338968,26.74.240.171,78.24.213.205,8053,8080,TCP,283,134.12,5922.06,1640411.84,59,PSH,2484,0.8946,0.689,0.2888,0.9821,0.9329,0.016,mMTC,EDGE_11,3497,47.91,6.08,64.63,291.77,Low,0.8179,Allow,Monitoring,-0.9165,0.1091,4,ICMP_Flood
2026-05-25 11:25:22.338968,215.79.163.179,6.6.139.147,37449,443,ICMP,823,47.52,5100.1,1152622.08,83,RST,28993,0.8661,0.9414,0.6339,2.0045,0.0462,0.0232,URLLC,EDGE_20,4298,51.08,13.18,72.85,269.1,High,0.192,Block,Monitoring,-0.5324,0.8805,7,Botnet
2026-05-25 11:25:23.338968,119.233.227.1,169.194.153.197,31637,443,ICMP,926,72.85,2931.82,1248957.0,44,ACK,22848,0.8504,0.3204,0.6911,0.5912,0.5126,0.0177,URLLC,EDGE_15,1678,10.05,11.22,48.65,209.92,Low,0.3449,Allow,Monitoring,-0.2372,0.721,7,Botnet
2026-05-25 11:25:24.338968,218.50.46.140,168.41.200.58,12888,443,ICMP,1044,148.05,3920.78,937066.03,85,RST,39203,0.9463,0.5569,0.2567,2.1482,0.6706,0.0226,URLLC,EDGE_2,2247,68.82,11.94,62.96,182.44,Medium,0.0573,Throttle,Monitoring,-0.9577,0.0344,7,Botnet
2026-05-25 11:25:25.338968,154.147.177.115,34.247.107.248,27473,443,TCP,1429,64.85,6475.93,453315.04,100,SYN,1007,0.8622,0.4713,0.4532,2.1662,1.0054,0.0347,mMTC,EDGE_8,3752,49.11,9.23,76.95,126.69,Medium,0.2487,Throttle,Active,-0.2101,0.456,1,SYN_Flood
2026-05-25 11:25:26.338968,159.25.196.109,81.150.104.187,53387,443,ICMP,174,73.3,7104.73,2024847.71,105,ACK,40798,0.8601,0.3979,0.6194,1.457,0.5276,0.015,URLLC,EDGE_20,2826,46.69,6.94,63.11,113.1,Medium,0.4932,Block,Active,-0.7455,0.8704,1,SYN_Flood
2026-05-25 11:25:27.338968,178.252.246.42,6.233.83.249,57292,53,ICMP,1296,76.75,6212.51,559126.17,34,SYN,27305,0.8508,0.5117,0.4843,2.9304,0.6889,0.0189,mMTC,EDGE_16,749,36.62,11.14,60.28,125.24,Medium,0.6754,Block,Active,-0.5321,0.7304,2,UDP_Flood
2026-05-25 11:25:28.338968,175.71.146.110,154.119.65.235,60884,53,ICMP,1214,14.36,4699.14,1170084.86,113,SYN,32062,0.8851,0.9766,0.5632,3.0673,0.6621,0.0318,mMTC,EDGE_4,3869,52.57,7.91,62.77,129.98,Low,0.2361,Block,Active,0.6412,0.3778,3,HTTP_Flood
2026-05-25 11:25:29.338968,157.174.191.3,75.123.202.11,12376,22,TCP,486,117.45,4520.79,465640.92,98,PSH,43377,0.9151,0.6663,0.59,2.3327,0.788,0.0057,mMTC,EDGE_17,2293,34.58,11.44,78.64,284.31,High,0.4428,Throttle,Idle,-0.8568,0.9891,7,Botnet
2026-05-25 11:25:30.338968,27.7.197.19,144.87.198.179,49976,80,ICMP,880,119.82,4835.28,1165303.35,63,RST,45280,0.9672,0.8634,0.4008,1.4729,0.5919,0.0152,eMBB,EDGE_9,1558,37.09,3.32,47.97,284.11,Medium,0.6053,Redirect,Active,-0.0744,0.0153,9,Slice_Attack
2026-05-25 11:25:31.338968,50.0.48.241,4.23.78.58,46671,80,UDP,187,63.33,4169.76,604615.71,75,PSH,815,0.9492,1.0544,0.2563,3.0331,0.2399,0.0264,eMBB,EDGE_13,4405,19.51,3.42,84.07,228.83,Low,0.1397,Allow,Idle,0.1072,0.0907,9,Slice_Attack
2026-05-25 11:25:32.338968,59.246.156.147,182.135.3.41,9087,8080,UDP,542,93.11,5135.75,1889956.0,124,ACK,36833,0.9789,0.5168,0.319,3.0763,0.7498,0.0145,mMTC,EDGE_13,4456,30.45,16.99,72.77,125.77,High,0.1442,Throttle,Active,0.3476,0.5738,2,UDP_Flood
2026-05-25 11:25:33.338968,64.42.13.133,142.20.177.216,58132,8080,UDP,700,96.3,5610.09,1374472.3,77,SYN,13561,0.8894,0.9496,0.3047,3.405,0.5845,0.0187,mMTC,EDGE_20,4417,52.47,18.22,78.26,184.79,Medium,0.8503,Redirect,Monitoring,0.3862,0.9007,4,ICMP_Flood
2026-05-25 11:25:34.338968,154.89.180.128,33.135.81.163,55648,22,ICMP,1171,69.34,5991.11,682987.08,42,ACK,62107,0.9359,0.3175,0.2903,4.6623,0.5432,0.0093,eMBB,EDGE_5,3713,28.89,12.81,63.17,165.79,Low,0.1749,Redirect,Monitoring,0.8199,0.0331,2,UDP_Flood
2026-05-25 11:25:35.338968,166.239.68.218,200.227.200.97,64953,22,UDP,83,221.75,3652.14,715818.87,118,ACK,9753,0.8746,0.7138,0.3462,0.0926,0.6624,0.0026,eMBB,EDGE_18,2146,45.2,10.34,72.29,239.72,High,0.9703,Block,Idle,-0.2939,0.0266,9,Slice_Attack
2026-05-25 11:25:36.338968,193.26.9.163,97.180.18.175,45756,80,UDP,700,71.12,5691.09,1394316.83,53,SYN,54541,0.972,0.429,0.6117,2.0237,0.2772,0.0294,eMBB,EDGE_1,2033,32.56,8.19,72.61,215.88,Low,0.8036,Allow,Monitoring,-0.7672,0.3248,1,SYN_Flood
2026-05-25 11:25:37.338968,135.128.112.23,66.185.137.255,47657,22,ICMP,1201,177.72,5879.59,2146048.87,111,RST,645,0.929,0.7055,0.3171,1.5924,0.4319,0.0127,eMBB,EDGE_15,368,16.38,10.42,68.06,115.09,High,0.7837,Redirect,Idle,-0.562,0.4396,4,ICMP_Flood
2026-05-25 11:25:38.338968,95.3.157.26,110.148.122.221,22245,80,UDP,1020,171.19,3223.72,1234684.41,113,ACK,25501,1.0222,0.3109,0.3335,2.1333,0.8264,0.0179,eMBB,EDGE_3,1385,56.23,9.5,56.31,293.94,Medium,0.5719,Redirect,Monitoring,0.8655,0.9171,8,Adaptive_AI_DDoS
2026-05-25 11:25:39.338968,176.166.230.136,46.173.79.174,3165,53,ICMP,267,76.93,4073.11,395092.08,81,FIN,7091,0.7525,0.7743,0.5275,2.2443,0.2699,0.009,mMTC,EDGE_20,2545,15.78,7.79,56.07,224.24,High,0.4893,Redirect,Active,-0.2204,0.8007,1,SYN_Flood
2026-05-25 11:25:40.338968,115.224.194.130,24.226.75.167,23339,8080,ICMP,653,161.36,4706.17,1510681.2,116,FIN,8295,0.9064,0.6836,0.6465,2.7204,0.6868,0.0085,mMTC,EDGE_7,3811,73.58,9.04,91.0,226.5,Medium,0.5095,Throttle,Active,0.5171,0.6861,8,Adaptive_AI_DDoS
2026-05-25 11:25:41.338968,30.59.183.8,40.196.234.193,27771,8080,ICMP,956,66.8,3271.37,1468843.6,61,SYN,51352,0.8688,0.9219,0.661,0.0242,0.6314,0.0444,URLLC,EDGE_14,2905,67.33,9.05,55.19,113.01,High,0.9806,Throttle,Idle,-0.1944,0.0475,2,UDP_Flood
2026-05-25 11:25:42.338968,69.187.89.128,139.207.219.68,51025,80,ICMP,747,103.41,6163.91,1325240.24,58,ACK,59848,0.8785,0.9071,0.6372,0.649,0.7941,0.0196,mMTC,EDGE_6,3278,7.97,7.88,85.45,187.09,High,0.5417,Throttle,Active,0.7411,0.6938,7,Botnet
2026-05-25 11:25:43.338968,169.227.79.91,209.120.91.171,30979,8080,TCP,922,80.84,6778.39,3199398.3,115,RST,58591,0.8806,1.0124,0.6669,3.2328,0.4641,0.0269,mMTC,EDGE_16,2791,71.15,15.41,71.68,238.86,High,0.7927,Redirect,Monitoring,0.5301,0.1047,1,SYN_Flood
2026-05-25 11:25:44.338968,204.51.123.90,12.8.177.13,20881,22,UDP,1109,57.5,4773.01,1145521.59,52,FIN,58184,0.9782,0.6387,0.3521,2.3487,0.8633,0.0015,URLLC,EDGE_11,3762,16.6,11.45,70.39,229.5,Low,0.1887,Redirect,Idle,0.6142,0.6764,4,ICMP_Flood
2026-05-25 11:25:45.338968,104.177.88.2,205.137.193.149,42824,53,TCP,401,128.22,4710.28,2355139.49,70,PSH,31391,0.9303,0.6736,0.4182,0.1164,0.4894,0.0209,URLLC,EDGE_12,1919,57.82,7.72,67.32,202.95,High,0.8521,Throttle,Active,-0.8196,0.7837,6,Slowloris
2026-05-25 11:25:46.338968,38.127.165.179,47.142.27.203,38037,443,TCP,868,120.5,616.66,275032.13,52,PSH,61734,0.4714,0.7545,0.5689,3.1968,0.8207,0.0071,URLLC,EDGE_3,4884,65.2,4.14,63.67,105.43,Medium,0.6912,Block,Monitoring,-0.53,0.0869,0,Normal
2026-05-25 11:25:47.338968,157.192.160.116,136.120.16.116,59924,80,TCP,527,106.34,2994.82,952353.13,50,ACK,53050,0.9128,0.9572,0.5772,1.3621,0.6166,0.0012,eMBB,EDGE_17,4930,62.22,6.0,69.61,180.56,Low,0.5428,Allow,Monitoring,0.6708,0.1282,1,SYN_Flood
2026-05-25 11:25:48.338968,178.58.227.132,206.91.232.40,54444,53,ICMP,193,34.08,4830.39,2371722.89,53,ACK,44895,0.8518,0.6589,0.5728,0.2956,0.5651,0.0289,eMBB,EDGE_9,1424,61.99,5.35,78.23,149.59,High,0.9253,Redirect,Idle,-0.4313,0.9588,7,Botnet
2026-05-25 11:25:49.338968,141.28.202.56,89.210.38.108,29896,8080,TCP,971,67.08,5316.12,446554.05,63,RST,33641,1.0415,0.9667,0.465,0.2076,0.6219,0.0332,URLLC,EDGE_18,2149,8.11,12.39,68.65,128.35,Medium,0.8534,Allow,Active,-0.2712,0.1135,4,ICMP_Flood
2026-05-25 11:25:50.338968,203.119.211.113,200.69.167.42,4958,8080,TCP,743,89.05,3877.25,1364791.72,57,PSH,40448,0.8362,0.9033,0.4999,0.3943,0.7523,0.0209,eMBB,EDGE_14,2996,71.37,12.25,76.99,157.18,Medium,0.5593,Block,Monitoring,0.3381,0.1692,1,SYN_Flood
2026-05-25 11:25:51.338968,216.87.18.13,129.54.139.5,4036,53,UDP,864,39.82,627.01,181205.95,124,FIN,32642,0.4988,0.1419,0.3824,3.0072,0.5552,0.0332,eMBB,EDGE_15,3458,47.81,3.44,51.15,138.42,Medium,0.9604,Block,Active,-0.1537,0.0259,0,Normal
2026-05-25 11:25:52.338968,69.183.192.182,186.53.22.165,58108,80,ICMP,1368,130.78,6137.89,3032119.19,109,RST,33326,0.9432,0.6718,0.494,1.979,0.7812,0.0223,eMBB,EDGE_11,3941,32.69,10.33,69.58,222.12,Medium,0.8317,Block,Monitoring,-0.5302,0.0822,7,Botnet
2026-05-25 11:25:53.338968,169.92.48.80,71.111.16.93,57162,53,ICMP,739,123.44,4659.17,2143219.77,123,FIN,56476,0.9121,0.4041,0.6771,3.6769,0.6378,0.0183,eMBB,EDGE_16,2308,53.41,9.77,53.91,148.88,Low,0.5299,Allow,Active,-0.5293,0.3903,6,Slowloris
2026-05-25 11:25:54.338968,137.124.210.235,67.203.140.13,63195,8080,UDP,218,90.97,4006.52,508828.5,63,SYN,21748,0.889,0.8252,0.5799,2.7807,0.9198,0.0281,URLLC,EDGE_2,1729,58.08,7.58,62.2,133.28,Low,0.478,Block,Idle,0.7306,0.8077,4,ICMP_Flood
2026-05-25 11:25:55.338968,28.70.241.39,27.59.58.74,40361,80,UDP,676,126.45,6263.94,1728848.67,77,FIN,64144,0.9918,0.6998,0.329,0.8037,0.9425,0.0271,URLLC,EDGE_17,245,56.6,7.99,62.94,205.85,Medium,0.9737,Allow,Monitoring,-0.6137,0.696,4,ICMP_Flood
2026-05-25 11:25:56.338968,56.37.98.177,223.248.248.40,44687,22,UDP,510,125.28,3080.25,1410754.11,114,ACK,54469,0.8887,0.5153,0.3912,2.5178,0.7473,0.0232,mMTC,EDGE_19,4112,56.44,14.22,74.44,148.8,Medium,0.162,Throttle,Active,0.0317,0.5469,5,DNS_Amplification
2026-05-25 11:25:57.338968,51.61.136.39,123.144.189.204,2868,53,ICMP,1492,117.41,5999.09,449931.75,114,PSH,5886,0.8236,0.6098,0.578,2.0302,0.0874,0.0015,eMBB,EDGE_3,806,18.52,10.49,57.83,134.09,Low,0.6473,Block,Idle,-0.4961,0.518,7,Botnet
2026-05-25 11:25:58.338968,6.237.252.75,92.88.254.34,56706,22,TCP,237,151.17,6433.33,424599.54,118,SYN,55910,0.9131,0.8319,0.6948,1.3209,0.5587,0.0232,mMTC,EDGE_9,3419,14.3,7.36,66.77,165.25,High,0.1231,Redirect,Monitoring,0.0781,0.1913,2,UDP_Flood
2026-05-25 11:25:59.338968,13.47.38.184,151.149.233.128,60531,80,ICMP,1024,155.98,7243.0,1933879.81,89,SYN,43297,0.8193,0.6838,0.2618,0.6135,1.1108,0.0215,mMTC,EDGE_12,871,26.31,4.66,62.1,148.07,High,0.875,Throttle,Active,-0.3269,0.6712,5,DNS_Amplification
2026-05-25 11:26:00.338968,220.167.5.191,206.164.126.85,22807,443,TCP,253,123.13,7726.62,795841.45,110,RST,58995,0.9554,0.9847,0.579,1.9022,0.4396,0.0211,mMTC,EDGE_9,1004,34.18,7.92,59.33,199.83,Low,0.6551,Allow,Active,0.302,0.3402,6,Slowloris
2026-05-25 11:26:01.338968,138.231.129.165,134.32.215.43,9736,80,TCP,1318,45.51,4796.56,1371817.01,106,ACK,48076,0.8812,0.5738,0.4743,2.4002,0.3858,0.0037,eMBB,EDGE_9,3245,52.93,6.97,62.25,121.09,Medium,0.8916,Redirect,Idle,0.4784,0.1083,3,HTTP_Flood
2026-05-25 11:26:02.338968,92.11.79.3,33.144.99.153,60593,80,TCP,436,1.69,8183.17,3502395.51,58,RST,17059,0.9525,0.486,0.5795,2.0758,0.9738,0.0162,mMTC,EDGE_16,2665,57.25,1.03,62.95,292.95,Low,0.071,Redirect,Monitoring,-0.0388,0.1184,2,UDP_Flood
2026-05-25 11:26:03.338968,30.47.133.39,196.133.245.117,23029,22,UDP,1207,81.69,638.76,227399.71,74,FIN,38105,0.5878,0.9852,0.6385,0.3785,0.5407,0.0182,eMBB,EDGE_11,2538,72.32,3.42,75.24,264.91,High,0.2243,Allow,Idle,0.7758,0.3917,0,Normal
2026-05-25 11:26:04.338968,140.128.59.7,206.19.129.80,18992,8080,UDP,799,140.94,4436.5,1277713.02,39,RST,32782,0.9376,0.9144,0.4278,1.0233,1.009,0.0243,mMTC,EDGE_18,3357,58.99,6.47,64.2,193.73,High,0.0812,Redirect,Idle,0.134,0.3937,9,Slice_Attack
2026-05-25 11:26:05.338968,126.46.224.215,204.63.83.11,21309,8080,TCP,594,87.85,6801.72,1441964.64,122,PSH,19910,0.9627,0.8006,0.5043,2.5036,0.5843,0.0203,mMTC,EDGE_5,2933,45.56,17.23,57.23,175.07,Low,0.344,Throttle,Monitoring,-0.0385,0.7269,7,Botnet
2026-05-25 11:26:06.338968,142.132.26.207,39.105.238.206,23053,22,UDP,742,148.05,4088.31,519215.46,123,ACK,2196,0.8261,0.8378,0.4139,1.7913,0.8246,0.0255,mMTC,EDGE_17,1770,69.37,9.32,73.38,254.64,Low,0.6846,Redirect,Active,-0.5834,0.512,7,Botnet
2026-05-25 11:26:07.338968,196.106.69.43,179.215.186.97,34886,80,ICMP,801,94.86,4834.3,2276955.93,85,SYN,4734,0.9516,0.6528,0.5279,0.8003,0.4858,0.0109,mMTC,EDGE_4,4448,48.79,7.53,70.59,165.13,Low,0.796,Throttle,Active,-0.3076,0.4698,6,Slowloris
2026-05-25 11:26:08.338968,77.23.240.99,122.199.232.161,27664,22,ICMP,1028,16.29,3478.0,827764.91,121,RST,18321,0.8397,0.6612,0.3981,1.4064,0.5836,0.0137,eMBB,EDGE_13,2963,41.28,5.65,59.76,291.77,Medium,0.2433,Block,Active,0.0188,0.5681,2,UDP_Flood
2026-05-25 11:26:09.338968,102.75.192.175,172.22.57.233,4062,80,TCP,1298,65.08,4206.88,1186340.73,61,RST,24615,0.9978,0.7447,0.4747,2.7448,0.9316,0.016,mMTC,EDGE_1,2878,28.1,5.76,77.7,243.65,Low,0.9095,Allow,Idle,0.1793,0.7051,2,UDP_Flood
2026-05-25 11:26:10.338968,24.112.94.150,156.147.180.184,23680,80,UDP,745,185.41,6784.02,2672905.12,38,SYN,50649,0.9365,0.3299,0.5814,3.1518,0.2724,0.0403,URLLC,EDGE_4,3600,84.72,7.69,60.77,137.53,Medium,0.9407,Block,Active,-0.9858,0.1204,2,UDP_Flood
2026-05-25 11:26:11.338968,211.27.161.208,6.167.16.84,24794,53,ICMP,605,43.54,3895.54,1554319.19,49,PSH,21188,0.9346,0.7875,0.1196,1.3686,0.6147,0.0109,eMBB,EDGE_2,1412,54.81,9.2,81.53,171.34,Medium,0.01,Allow,Active,-0.7607,0.1361,9,Slice_Attack
2026-05-25 11:26:12.338968,83.250.185.161,187.129.72.220,22217,80,TCP,622,90.97,5420.63,1176276.73,37,ACK,53212,0.8566,0.8973,0.7934,1.5652,0.5102,0.0225,URLLC,EDGE_8,4430,45.61,7.97,47.55,258.8,Low,0.1931,Throttle,Monitoring,0.3994,0.865,7,Botnet
2026-05-25 11:26:13.338968,110.13.181.207,93.27.31.70,7558,80,ICMP,356,68.29,3447.48,717076.2,61,FIN,27971,0.8418,0.4973,0.342,2.5928,0.572,0.0407,mMTC,EDGE_9,2567,43.42,14.61,66.39,228.07,High,0.2875,Redirect,Monitoring,0.3201,0.7148,6,Slowloris
2026-05-25 11:26:14.338968,136.254.142.53,132.42.89.100,16548,8080,UDP,1444,158.76,3287.21,831663.08,92,FIN,43819,0.9769,0.7622,0.4254,1.6368,0.7847,0.0294,eMBB,EDGE_20,2490,35.73,8.92,85.29,134.23,Medium,0.7841,Throttle,Active,-0.0138,0.4468,5,DNS_Amplification
2026-05-25 11:26:15.338968,193.183.184.182,60.65.68.77,35900,53,ICMP,1017,128.43,7253.42,2640243.67,94,SYN,65182,0.8474,0.4524,0.4488,1.5655,0.2583,0.0129,eMBB,EDGE_2,3447,39.18,3.66,96.77,197.43,Medium,0.7695,Block,Active,0.0078,0.9516,6,Slowloris
2026-05-25 11:26:16.338968,19.134.201.42,23.75.205.59,20013,8080,ICMP,1086,102.87,6591.06,2544148.7,47,PSH,8479,0.9528,0.5447,0.5093,1.9656,0.3951,0.011,eMBB,EDGE_6,2125,67.9,10.63,71.57,110.52,Medium,0.636,Redirect,Active,-0.3774,0.2013,1,SYN_Flood
2026-05-25 11:26:17.338968,113.6.130.134,75.78.38.193,61034,80,TCP,1096,102.08,4979.75,2270765.59,56,RST,39137,0.8441,0.5274,0.3771,1.6813,0.7603,0.0168,eMBB,EDGE_14,2329,57.28,10.99,68.16,269.44,Medium,0.6467,Redirect,Idle,-0.2027,0.9735,3,HTTP_Flood
2026-05-25 11:26:18.338968,119.116.212.102,178.206.157.232,43943,8080,ICMP,714,95.51,5843.47,2810707.97,125,SYN,20419,0.9004,0.5503,0.4308,1.6924,0.854,0.0231,mMTC,EDGE_14,821,19.0,13.34,63.99,274.72,Low,0.3881,Throttle,Idle,0.5592,0.7948,2,UDP_Flood
2026-05-25 11:26:19.338968,89.225.6.156,198.148.240.170,36453,80,ICMP,1152,120.58,5012.04,1658985.77,78,SYN,6382,0.7911,0.8828,0.567,3.4913,0.6208,0.0211,eMBB,EDGE_5,4523,12.34,8.35,89.23,277.85,Medium,0.1525,Redirect,Monitoring,0.858,0.6582,4,ICMP_Flood
2026-05-25 11:26:20.338968,133.240.55.219,9.22.24.8,27508,8080,ICMP,208,161.46,6032.63,844568.01,125,SYN,24556,0.8954,0.4726,0.685,1.6084,0.5238,0.0408,mMTC,EDGE_1,4559,42.36,10.61,64.78,121.58,Low,0.8706,Allow,Monitoring,-0.925,0.1418,2,UDP_Flood
2026-05-25 11:26:21.338968,160.200.95.151,47.129.58.74,32800,22,TCP,112,84.42,6529.35,3251614.26,97,RST,38578,0.9462,0.294,0.4262,1.7206,0.6502,0.0043,eMBB,EDGE_10,4891,37.72,9.95,73.07,194.75,High,0.7128,Allow,Idle,0.2082,0.0715,7,Botnet
2026-05-25 11:26:22.338968,33.186.35.1,223.27.212.13,40192,443,TCP,1324,93.03,6946.58,2215958.33,95,FIN,33974,0.9851,0.5496,0.5085,2.0818,0.3711,0.016,eMBB,EDGE_8,497,49.11,11.38,56.38,112.91,High,0.4006,Throttle,Idle,0.2025,0.7025,5,DNS_Amplification
2026-05-25 11:26:23.338968,96.152.226.222,130.197.164.236,11686,443,UDP,77,177.42,4306.63,1214470.88,90,SYN,22924,0.7845,0.6729,0.5428,1.8036,0.448,0.0094,mMTC,EDGE_17,4093,47.32,15.92,82.45,116.31,High,0.6828,Block,Monitoring,0.7479,0.9475,2,UDP_Flood
